id,slug,brand_name,description,repo_urls,github_owner_repo
92d2b3e7-3356-492d-a7e4-58c8bdc77984,4tu-iui2025-convxai,IUI2025_ConvXAI,"This repository contains all necessary data and code for IUI 2025 paper ""Is Conversational XAI All You Need? Human-AI Decision Making With a Conversational XAI Assistant"". It is also available on Github: https://github.com/delftcrowd/IUI2025_ConvXAI. In our study, we provided different XAI interfaces (XAI dashboard and conversational XAI interfaces with different setup). We collected their collaborative decision making data with AI systems. These data can be useful for people who are interested in human-AI decision making.",https://data.4tu.nl/v3/datasets/750aacba-0fed-4774-a9c3-dd21d1dada84.git,
930ea46b-9005-481e-aa26-a93bbbcf6bcf,4tu-artifact-for-the-paper-a-formally-verified-ieee-754-floating-point-implementation-of-interval-iteration-for-mdps,"Artifact for the paper ""A Formally Verified IEEE 754 Floating-Point Implementation of Interval Iteration for MDPs""","This artifact contains the proofs of correctness of the Interval Iteration (II) algorithm for MDPs as well as a modified version of mcsta from the Modest Toolset with models to reproduce the benchmarks. The high-level proofs are described in the paper ""A Formally Verified IEEE 754 Floating-Point Implementation of Interval Iteration for MDPs"" accepted at CAV 2025. The proof is divided into a correctness proof for the abstract algorithm, a proof of correctness for the underlying data structures, and a refinement to LLVM performed within the Isabelle Refinement Framework. Running the proofs yields an LLVM implementation of the II algorithm.  Once compiled into a library, it can directly be used in our modified version of mcsta to reproduce the experiments from our paper. To streamline the process, we provide scripts that perform the tasks automatically (e.g. copying, moving, removing files and running the benchmarks).     This artifact is designed to run on a 64-bit Linux distribution (we include a Docker image) with internet access and at least 32GB of RAM and support for the AVX512 instruction set. If you do not use Docker, it requires installations of Isabelle 2025 including the AFP, clang and optionally, python.",https://data.4tu.nl/v3/datasets/e5db01c4-34b5-4bd9-adc0-b9a32a1b9057.git,
931493f2-393a-46b6-98ac-9540ea5a0b7f,4tu-matlab-code,Matlab code,Matlab code for data processing,,
93cb9dcc-6ebb-4042-ac15-7a271981da86,powerfit,powerfit,PowerFit is a Python package and simple command-line program to automatically fit high-resolution atomic structures in cryo-EM densities. To this end it performs a full-exhaustive 6-dimensional cross-correlation search between the atomic structure and the density. It takes as input an atomic structure in PDB-format and a cryo-EM density with its resolution; and outputs positions and rotations of the atomic structure corresponding to high correlation values. PowerFit uses the local cross-correlation function as its base score. The score can optionally be enhanced by a Laplace pre-filter and/or a core-weighted version to minimize overlapping densities from neighboring subunits. It can further be hardware-accelerated by leveraging multi-core CPU machines out of the box or by GPU via the OpenCL framework. PowerFit is Free Software and has been succesfully installed and used on Linux and MacOSX machines.,https://github.com/haddocking/powerfit,haddocking/powerfit
93f00fd1-a93a-42a4-b9de-ea78a8ee9a5d,4tu-blade-element-momentum-theory-code-for-positive-and-negative-thrust-propellers,Blade Element Momentum Theory Code for Positive and Negative Thrust Propellers,"Blade-element-momentum theory code for predicting propeller performance at positive and negative thrust conditions for uniform inflow conditions. The code includes corrections for compressibility and root-tip effects and is able to handle the calculations for the operation of propellers in the energy-harvesting regime (negative thrust conditions).     For the validation data of the code, please refer to the paper ""Benchmarking of Aerodynamic Models for Isolated Propellers Operating at Positive and Negative Thrust"".     You will need to have suitable polar data of your propeller geometry to use this code. This code is written in MATLAB.     Check out the README.md file for instructions on how to use the code.",,
941d1b50-ab1e-49cc-8332-c9b895b2ec2e,ece2cmor3,ece2cmor3,"* Process EC-Earth climate model output to CMIP6-compliant NetCDF files * Create EC-Earth output configurations from CMIP6 data requests * Explore what variables can be produced with EC-Earth * Support for atmosphere, ocean, land and chemistry sub-models * Parallel execution of cdo commands processing the atmospheric GRIB files  ece2cmor3 is a python package that allows climate scientists to post-process raw EC-Earth climate model output to CMIP6-compliant, annotated NetCDF4 files with a few simple python scripts. The software is easily installed on your local HPC facility using Anaconda and makes efficiently use of multi-core machines by executing the post-processing in a parallel queue over variables (for the atmospheric data). Furthermore, ece2cmor3 contains various helper scripts to configure the EC-Earth namelists and extract EC-Earth-supported variables from a given data request.",https://github.com/EC-Earth/ece2cmor3,EC-Earth/ece2cmor3
944100e6-b27d-42ba-8b6c-f88427327787,4tu-source-code-and-data-for-the-experiments-presented-in-deep-reinforcement-learning-for-active-wake-control,Source code and data for the experiments presented in Deep Reinforcement Learning for Active Wake Control,"This is a simulation study to illustrate benefits of reinforcement learning (RL) for active wake control in wind farms. The repository includes a simulator (./code/wind_farm_gym), implementation of RL agents (./code/agent), and configurations for the experiments presented in the paper (./code/configs), as well as the simulation results (./data). For more detailed instructions, see README.md.",,
944a6b81-a5a6-40ce-82bd-f943014b9b6d,4tu-software-underlying-phd-thesis-ai-in-the-sky-advancing-wildlife-survey-methods-in-africa-with-deep-learning-and-aerial-imagery, Software underlying PhD thesis: AI in the Sky - Advancing Wildlife Survey Methods in Africa with Deep Learning and Aerial Imagery.,"ZyPro is a deep learning framework designed to support the PhD research project “AI in the Sky: Advancing Wildlife Survey Methods in Africa with Deep Learning and Aerial Imagery.” The research aims to improve wildlife monitoring using semantic segmentation and object detection on remote sensing imagery. ZyPro provides tools for training, testing, and predicting with U-Net-based neural networks, as well as specialized modules for remote sensing image processing, such as large image handling, multi-channel data processing, image clipping, tiling, and data augmentation. This software project includes custom loss functions, flexible training pipelines, and various utilities to facilitate high-quality analysis of remote sensing data.",https://data.4tu.nl/v3/datasets/2ff22b95-7bcc-4ab3-bf64-b2a8d2fdc96f.git,
9460425e-35e7-4512-ad0a-04537a460f27,stratpal,StratPal,,https://github.com/MindTheGap-ERC/StratPal,MindTheGap-ERC/StratPal
9472f6f8-95e0-4cd8-baa2-1c3e0f9c99e0,tortellini-github-action,tortellini,* Run license analysis on your repository * Run license analysis on a list of repositories * Detect licensing violations * Summarize potential licensing issues * Generate a report with summary,https://github.com/tortellini-tools/action,tortellini-tools/action
94c1c589-b96b-452e-bcc8-860ea0adc78f,4tu-code-for-tiresias-predicting-security-events-through-deep-learning,Code for Tiresias: Predicting Security Events Through Deep Learning,"This repository contains the code for for Tiresias that was implemented as part of the IEEE S&amp;P DeepCASE paper [PDF], it provides a Pytorch implementation of Tiresias [PDF]. We ask people to cite both works when using the software for academic research papers.",https://data.4tu.nl/v3/datasets/55fc9c66-c70f-4fdb-bbcf-797caf6bccaf.git,
94f2e3cf-f25a-4714-8a92-5a23182667a0,4tu-software-for-industrial-mobile-manipulation-virtual-micro-challenge-2022,Software for Industrial Mobile Manipulation Virtual Micro Challenge 2022,"Virtual Micro Challenge 2022 is a part of the Industrial Mobile Manipulation Challenge (IMMC) - an international initiative funded by EIT-Manufacturing, aiming to promote mobile manipulation technology and make progress in the field of human-machine co-working in manufacturing.   This repository contains software packages for Virtual Micro Challenge 2022 and it is supposed to be used by the participants and organizers.",,
94f7cfe6-8968-42d5-ae0f-7ad1d57d044a,4tu-greenspaceperception-github-code-repository-analysis-underlying-the-publication-how-well-do-ndvi-and-openstreetmap-data-capture-people-s-visual-perceptions-of-urban-greenspace,"GreenspacePerception (Github) code repository: analysis underlying the publication ""How well do NDVI and OpenStreetMap data capture people’s visual perceptions of urban greenspace?""","These notebooks allow to collect spatial data, specifically NDVI, OpenStreetMap and Google Street View metadata, and conduct the quantitative analysis to research how well NDVI and OpenStreetMap data capture what people visually perceive as being urban greenspaces. These notebooks were used in complementation by data collection through a crowdsourcing questionnaire to collect people's perceptions of places presented in Google Street View imagery. The quantitative analysis was followed up by a qualitative analysis, of which the codebook is added to this repository as well as an .xlsx file.  This code was developed for three cities in Europe: Barcelona, Rotterdam, and Gothenburg, but can be adapted to fit other geographical contexts.",,
95c15e68-3c63-4338-b16e-bb00377bcd1f,snakemake-storage-plugin-rucio,snakemake-storage-plugin-rucio,,https://github.com/bouweandela/snakemake-storage-plugin-rucio,bouweandela/snakemake-storage-plugin-rucio
95d0c7fe-e0bf-4ffe-bcd0-6d1d073a26cd,4tu-dueca-dusime-middleware-for-implementing-distributed-real-time-simulations,DUECA/DUSIME Middleware for Implementing Distributed Real-Time Simulations,"C++ Middleware for distributed real-time simulation and data acquisition and control projects.        Modules written to use DUECA can communicate with other modules running in a possibly distributed DUECA process, no matter where these other modules are located. In addition each module can specify its update rate, and access to data of the ""right time"" is automatically given by DUECA.       DUSIME (Delft University SIMulation Environment) builds forth on DUECA, to give you an environment tailored to implement real-time (hardware in the loop and man in the loop) simulations.",,
95ec22f4-b3bd-4c6e-8fa7-c4fe2b647a46,osmium,Osmium,"* Uses Xenon to copy files and run executables on different storage systems and batch schedulers * Copies input files from your application server to the scheduler location and the result files back * To prevent polling for the job status, osmium can push status updates to your application server * Used in production to run jobs locally and on grid infrastructure",https://github.com/NLeSC/osmium,NLeSC/osmium
95fbf413-3c1f-4666-8e2e-dec4f987b993,4tu-python-code-for-sand-scraper-analysis,Python code for Sand Scraper Analysis,This repository contains the code that was used to analyze data collected with the Sand Scraper.,,
95fcb929-bcf2-4e48-ae72-4872054d8dd4,trustchain,Trustchain,"Trustchain can be useful for any community wishing to share digital information in a verifiable and trustworthy manner.  It enables eligible legal entities (organizations or individuals) to issue digital credentials which can later be verified by any interested party.  These credentials can relate to individuals in a decentralized digital identity system, but could equally be used to prove the authenticity of digital media or other digital artefacts.  When used for identity, the system avoids many of the problems typically associated with centralized digital identity systems. Users remain in control of their data at all times and share it selectively. There is no central data collection or storage, and no user registration necessary. By taking advantage of robust decentralized infrastructure, the system can be deployed at extremely low cost without compromising on security or resilience.  There are many possible use cases that Trustchain could support, but two examples are:    - Qualified medical practitioners moving between hospitals could verifiably prove their medical registration status.   - Workers in any industry could prove their educational or professional qualifications, or their right to work in a given jurisdiction.  Aside from individual identity, Trustchain also enables ""credentials for data"". Use cases here include certification of digital media (videos, photos, text) released by online publishers or journalists, or verifiable provenance of any published datasets such as AI models or training data.",https://github.com/alan-turing-institute/trustchain,alan-turing-institute/trustchain
9606daf5-39fc-4033-a131-5c046c2fe275,qubols,qubols,,https://github.com/quantumapplicationlab/qubols,quantumapplicationlab/qubols
967b7117-3745-412a-8e49-9ee72f597301,4tu-filtering-explanding-graph-signals,Filtering-explanding-graph-signals,"Research Objective is to design online algorithms for graph filter design over expanding graphs under conditions of known and unknown connectivity. The data-sets used in this paper are available online. Code for generating synthetic data is included. In the folder Recsys_new, the experimental setup and online algorithms for movie rating prediction for Movielens100k is provided. In the folder Stochastic_Synthetic_New, the experimental setup and online algorithms for signal interpolation for synthetic expanding graphs is included. In Stochastic_covid, the code for Covid case count prediction over a growing city network is provided.",https://data.4tu.nl/v3/datasets/d97a97df-0f71-4581-b081-6262eaee2082.git,
96811bfe-f1bf-46e0-8fdb-404252e60e9f,4tu-nsg2023-eminversion,NSG2023-EMinversion,"The repository contains Python scripts to calculate lookup tables using semi-analytic and low induction number approximation forward models of frequency domain electromagnetic induction measurements of 2-layered electrical conductivity earth models. Additionaly, the repository holds field data acquired using a DUALEM842s instrument. Finally, Jupyter Notebooks scripts to display the results.",https://data.4tu.nl/v3/datasets/92494f17-c1aa-4c07-b79e-7ae08c3da4ed.git,
96b8fcac-3854-4ecf-8f1c-712595b53259,cwrc-writer,CWRC-Writer,"The Canadian Writing Research Collaboratory (CWRC) has developed an in-browser text markup editor (CWRC-Writer) for use by individual scholars and collaborative scholarly editing projects that require a light-weight online editing environment. This package is the base code that builds on the TinyMCE editor, and is meant to be bundled together with two other packages that provide document storage and entity lookup. A default version of the CWRC-Writer that uses GitHub for storage is available for anyone's use at https://cwrc-writer.cwrc.ca/.  CWRC-Writer provides close-to-WYSIWYG editing and enrichment of text files with meaningful visual representations of markup, the ability to add Named Entity Annotations with identifiers from LOD sources, the ability to combine TEI markup for the text with stand-off RDF annotations, the ability to export into different forms (XML, RDF, and JSON-LD), and the option of using Github for document storage.",https://github.com/cwrc/CWRC-WriterBase,cwrc/CWRC-WriterBase
96eee11b-4a25-47a3-9141-323a5f0ded6b,howfairis,howfairis,"- Analyze a git repository's compliance with the Five recommendations for FAIR software from https://fair-software.eu - Works for repositories on github.com or gitlab.com - Command line tool, installable from PyPI",https://github.com/fair-software/howfairis,fair-software/howfairis
97087cc0-9545-4a54-b2e4-86125ecaa161,4tu-handzone-software-for-hybrid-learning-environment-for-robotics-in-architecture-engineering-and-construction,"HANDZONe: Software for Hybrid Learning Environment for Robotics in Architecture, Engineering, and Construction","HANDZONe is a Hybrid Learning Environment developed to support education on robotics, specifically within architecture, engineering, and construction disciplines. It features a virtual lab with tutorials and exercises introducing fundamental knowledge and skills for programming and operating a robotic arm. It utilizes the Unity engine to create a digital twin of the robotic arm and a web server to enable real-time communication between the physical and digital labs.",,
9719beee-7fe0-45ee-8a80-aa5f53a9b605,motus-wildlife-tracking-system,Motus Wildlife Tracking System,"# About Motus When tracking wildlife with automated radio telemetry over vast distances, the challenge of deploying enough receivers to get detections grows exponentially. To remedy this, data can be shared between all researchers so that essentially everyone is sharing receivers. This greatly expands the potential for this technology, but it comes with the added responsibility of coordinating projects, detection data and metadata – that’s where Motus comes in.  # What is Motus? The Motus Wildlife Tracking System is an international collaborative network of researchers that use automated radio telemetry to simultaneously track hundreds of individuals of numerous species of birds, bats, and insects. The system enables a community of researchers, educators, organizations, and citizens to undertake impactful research and education on the ecology and conservation of migratory animals. When compared to other technologies, automated radio telemetry currently allows researchers to track the smallest animals possible, with high temporal and geographic precision, over great distances.  # How does Motus work? The philosophy behind Motus is that we’re all working together. At its core, Motus is community science. A community of researchers around the world conducting research on animals that are tracked by a network of coordinated receiving stations. These stations are maintained by a community of researchers, organizations, non-profits, governments, and individuals. In order for this concept to work, the system requires a centralized database and management system that all participants use. Most importantly, in order for your tags to be detected on any other station in the network, or for other project tags to be detected elsewhere, projects, receivers and tags need to be registered with, and have data processed by Motus. While any automated telemetry project can operate in isolation, operating as a Motus project combines the collective impact of local, regional, and even hemispheric projects into one massive collaborative effort that expands the scale and scope of everyone’s work and maximizes the use of scarce research dollars. It also makes data available and more useful for future projects, collaborative endeavors and large-scale meta analyses.  # What’s the cost? There is NO cost to register your project and receivers to the Motus network, contribute data from those receivers, and use the resources on the website. In order for transmitters to be detected by the network, they must be reregistered with Motus and are charged a nominal fee to support data processing and ongoing maintenance and development of the research software platform. See the [collaboration policy](https://motus.org/policy/) and fee schedule for more information.  # Services **Motus Client Data API:** This hosted web Application Programming Interface (API) is linked to the central Motus database, which serves as a backbone for much of the proposed data access and data visualizations functionalities for the hosted web platform, and can also be accessed by third party applications including the Motus R package. [Link](https://motus.org/canarie-api/client-api/service/info)  **Motus R Packages:** This service handles data access, processing, summary and analysis through dedicated R packages operated by Motus users. [Link](https://motuswts.github.io/motus/)  **Motus SensorGnome Software:** This service handles sensor operations, data collection and scheduling, and connectivity through a web interface hosted on the SensorGnome sensor, which is used by the Motus Wildlife Tracking System. Its main purpose is to detect radio signals from encoded tags attached to small animals, store and transmit the information to the main Motus database. [Link](https://docs.motus.org/sensorgnome/)  **Motus Server Data API:** This hosted service is used for internal communications between Motus servers (e.g. metadata registrations, internal data transfers). This API can also be used by equipment manufacturers collaborating with Motus (e.g. register tags or receivers metadata). [Link](https://motus.org/canarie-api/server-api/service/info)  **Motus Visualization API:** The Motus Wildlife Tracking System (Motus) is a novel automated radio-telemetry system for tracking the local, regional and continental movements of animals such as birds, bats and insects. This hosted web service provides an access point to a variety of data outputs (and formats, such as JavaScript code, html outputs, multimedia files).  # Data Ownership/Privacy The collaborative nature of Motus relies on a certain level of transparency with respect to data. While basic project and tag summary information is made publicly available, researchers have the ability to customize data accessibility and keep their project and data private if necessary. See the [collaboration policy](https://motus.org/policy/) for more information.",https://github.com/MotusWTS/motus,MotusWTS/motus
975e26fc-41da-4156-b537-e0c7d8735876,rucio-policy-package-for-km3net,Rucio policy package for KM3NeT,Always wondered how to create a custom policy for rucio? Well this is the custom policy for rucio from [KM3NeT](https://www.km3net.org/). In combination with the rucio-deployment it might be very informational. Or perhaps you want to edit this specific policy? That can also be done by opening a pull request on the repository!,https://git.km3net.de/rucio/km3net_rucio_policy,
97c2eae0-cfef-43cb-a9a0-96fc79487064,e2edutch,e2e-Dutch,"* Coreference resolution for Dutch in Python * Adaptation of the state-of-the-art e2e model with BERT to identify references to the same entity in Dutch texts * Easy to use,  can be used stand-alone or as part of a Stanza pipeline   E2e-Dutch is an adaptation of the state-of-the art [e2e-model for English](https://github.com/kentonl/e2e-coref) for Dutch. It contains a model trained on the largest publicly available dataset for Dutch, SoNaR.",https://github.com/Filter-Bubble/e2e-Dutch,Filter-Bubble/e2e-Dutch
97f8e031-2bb5-43aa-8e0a-110e20f405b8,4tu-etv-routing-assignment,etv_routing_assignment,"This repository contains the code developed for scheduling simulations for electric towing vehicles (ETVs). It is applied to Amsterdam Airport Schiphol. This code was developed at Delft University of Technology, as part of Simon van Oosterom's PhD Thesis project (2025). It is being made public both to act as supplementary data for publications and the PhD thesis of Simon van Oosterom, and in order for other researchers to use this repository in their own work.",https://data.4tu.nl/v3/datasets/78f33eba-0629-4271-b6a3-ec28f1569320.git,
98327f52-e4ab-48d9-9438-4218ad17a72c,ewatercycle-wflowjl,ewatercycle-wflowjl,"**This software is part of the eWaterCycle stack. For a complete overview, please visit the [eWaterCycle project page](https://research-software-directory.org/projects/ewatercycle-ii).**  Wflow.jl plugin for eWatercycle.  The Wflow.jl documentation is available at https://deltares.github.io/Wflow.jl/ .",https://github.com/eWaterCycle/ewatercycle-wflowjl,eWaterCycle/ewatercycle-wflowjl
9858ebdf-103a-476b-88ea-8b792abcbffe,4tu-auction-tas,auction-tas,"This repository contains the code developed for the research work of Ilias Parmaksizoglou (2024), specifically for the studies related to Truck Appointment Systems:     A novel auction-based truck appointment system for marine terminals   The repository is made public to serve as supplementary material for the above publication and the PhD thesis of Ilias Parmaksizoglou, and to allow other researchers to use and build upon this work in their own studies.",https://data.4tu.nl/v3/datasets/0d33f8c2-d196-41c0-aabd-124cf01ef0bb.git,
989179af-65ec-4914-8b8e-e3dd221cbf93,ocean-networks-canada,Ocean Networks Canada,"# Who We Are  **Ocean Networks Canada (ONC)** is a world-leading research and ocean observing facility hosted and owned by the University of Victoria, and managed by the not-for profit ONC Society. ONC operates unparalleled observatories in the deep ocean and coastal waters of Canada’s three coasts–the Arctic, the Pacific and the Atlantic–gathering biological, chemical, geological and physical data to drive solutions for science, industry and society.  ONC’s observatories collect data via cabled, mobile and community networks. Our infrastructure supplies Internet connectivity to thousands of subsea instruments up to 300 kilometres offshore, to depths of 2,660 metres. Sensor data are also captured on ferries, gliders, fixed buoys and moorings, and from coastal installations hosting radar, ship traffic sensors, weather stations and onshore cameras. ONC’s national coastal community observatory program, developed in collaboration with Indigenous communities and other partners, supports coastal monitoring, school programs, ocean citizen science and youth training. Data that drives innovation  ONC enables advances in marine safety and many disciplines including high energy particle physics, forensics, material sciences, oceanography, seismic resilience, and climate change impacts and solutions.  ONC’s sophisticated data management system, Oceans 3.0, is recognized by the International Council for Science as a World Data System, providing data 24/7 from a vast array of sensors and instruments. These live data, and archives, are open-source, interoperable and accessible to more than 32,000 global users. Ocean Intelligence  Ocean intelligence is the bridge that connects data and knowledge to action and change. It is derived from diverse sources and ways of knowing, including the natural and social sciences, observations and modelling, the arts and from Indigenous knowledge attained over generations. In-depth knowledge of the ocean is the foundation of ocean intelligence. ONC applies this knowledge, guided by our values, to make responsible decisions and advance policy for a healthy ocean and a resilient planet.  # Source code: Please contact [ONC](https://wiki.oceannetworks.ca/display/O2KB/Source+Code) for more information on the source code.  ONC does maintain a [GitHub repository](https://github.com/orgs/OceanNetworksCanada/repositories) for some projects, however most code is integrated into ONC's system and not readily usable.  # Services: **Oceans 3.0 API - Data Product Delivery Service:** Allows researchers to programmatically request and download Ocean Networks Canada (ONC) data and data products for specific properties at a location or on a device. Depending on the data product, data can be either returned immediately or downloaded as files in multiple supported formats. Data products can be pre-generated analysis datasets or generated on-demand, based on input  parameters such as time range, subsampling, filtering or output format information  **Oceans 3.0 API - Deployments Discovery Service:** Allows researchers to programmatically discover Ocean Networks Canada (ONC) devices that have observation data for specific device categories, properties, time ranges, geographic locations, data products and more. Data Products are downloadable representations of ONC observational data, provided in formats that can be easily ingested by analytical or visualization software.  **Sensor Observation Service - OM-JSON implementation:** [Link](https://wiki.oceannetworks.ca/display/O2A/sos) The Sensor Observation Service (SOS) provides an API for managing deployed sensors and retrieving sensor data and specifically 'observation data.'  **Sensor Observation Service‚superseded by OM-JSON implementation:** This service will be superseded by the new OM-JSON implementation.  **WARN Status:** The WARN Status service provides an API for querying the status of WARN earthquake and tsunami detection.  **Oceans 3.0 API - Device Categories Discovery Service:** Allows researchers to programmatically discover Ocean Networks Canada (ONC) devices that have observation data for specific device categories, and properties.  **Oceans 3.0 API - Devices Discovery Service:** Allows researchers to programmatically discover Ocean Networks Canada (ONC) devices that have observation data.  **Oceans 3.0 API - Locations Discovery Service:** Allows researchers to programmatically discover Ocean Networks Canada (ONC) locations that have observation data.  **Oceans 3.0 API - Properties Discovery Service:** Allows researchers to programmatically discover Ocean Networks Canada (ONC) devices that have observation data for specific device categories, and properties.  **Oceans 3.0 Dashboards:** Allows users to highlight and share a variety of data via user-configurable multidisciplinary Data Dashboards.  **Oceans 3.0 Sandbox:** Allows researchers to define, test, use and share processing code for user-defined data products in a custom-designed programming environment.",,
992bcb33-691b-411c-9a73-5e163a9aff3e,4tu-keithley-arduino-data-logger-and-controller,Keithley_Arduino_data_logger_and_controller,"We investigated the flow and heat transfer characteristics of blocks made from MnFePSi magnetocaloric material produced using an extrusion-based additive manufacturing technique. An experimental setup was developed to collect data on pressure drop, flow rate, bulk fluid temperature, and solid surface temperature. Six samples were tested, each fabricated with varying fiber diameters and inter-fiber spacings, covering a range of void fractions and surface areas. The overlall dimensions of the samples  were 16.1 x 16.1 x 6.2 mm^3. Pressure drop experiments were conducted for each sample at three distinct temperatures, approximately 7 °C, 22 °C, and 50 °C. For each temperature, the flow rate ranged from values above 2 Lpm to below 0.4 Lpm. Heat transfer experiments were performed by self-heating the samples using electrical current to create a temperature difference with the water stream. The temperatures of the 4 surfaces of the blocks parallel to the flow direction were recorded, and a heat transfer model was used to derive heat transfer coefficients. This repository stores two datasets related to this research project. One dataset consists of .csv files with pressure drop and heat transfer data generated by a custom-developed data logging system. A second dataset contains scanning electron microscope (SEM) images of the top and bottom surfaces of the 3D printed blocks, taken to determine their average fiber diameter and inter-fiber spacing.",https://data.4tu.nl/v3/datasets/2d5a2551-3565-4a6f-9df0-99d7af18ca6d.git,
9a011493-0747-47ce-9dca-075cd01ef38b,ewatercycle-hype,ewatercycle-hype,"Generate HYPE forcing and run the HYPE hydrological model in a container using the eWaterCycle package.  **This software is part of the eWaterCycle stack. For a complete overview, please visit the [eWaterCycle project page](https://research-software-directory.org/projects/ewatercycle-ii).**",https://github.com/eWaterCycle/ewatercycle-hype,eWaterCycle/ewatercycle-hype
9a7906bf-328d-40cb-bdd0-176561440f97,4tu-code-underlying-the-publication-a-benchmark-for-the-application-of-distributed-control-techniques-to-the-electricity-network-of-the-european-economic-area,Code underlying the publication: A Benchmark for the Application of Distributed Control Techniques to the Electricity Network of the European Economic Area,"The European Economic Area Electricity Network Benchmark (EEA-ENB) is a multi-area power system representing the European network of transmission systems for electricity to facilitate the application of distributed control techniques. In the EEA-ENB we consider the Load Frequency Control (LFC) problem in the presence of renewable energy sources (RESs), and energy storage systems (ESSs). RESs are known to cause instability in power networks due to their inertia-less and intermittent characteristics, while ESSs are introduced as a resource to mitigate the problem. In the EEA-ENB, particular attention is dedicated to Distributed Model Predictive Control (DMPC), whose application is often limited to small and homogeneous test cases due to the lack of standardized large-scale scenarios for testing, and due to the large computation time required to obtain a centralized MPC action for performance comparison with DMPC strategies under consideration. The second problem is exacerbated when the scale of the system grows. To address these challenges and to provide a real-world-based and control-independent benchmark, the EEA-ENB has been developed. The benchmark includes a centralized MPC strategy providing performance and computation time metrics to compare distributed control within a repeatable and realistic simulation environment.",https://data.4tu.nl/v3/datasets/78170934-ebb2-4774-9cf9-ec584ad088a0.git,
9b17ed10-80df-4a2c-b97f-db7e6833302c,stm,STMtools,"STMtools is an open-source Python toolbox to read, write, and enrich Space-Time Matrix (STM) [1], [2]. It uses utilizes Xarray’s multi-dimensional labeling feature, and Zarr's chunk storage feature, to efficiently read and write large Space-Time matrix.   It also supports STM enrichment with contextual data. The enrichment functionality is implemented with Dask. Therefore it can be performed in a paralleled style on Hyper-Performance Computation (HPC) system.  [1] https://doi.org/10.1109/IGARSS47720.2021.9553453 [2] https://doi.org/10.1109/IGARSS47720.2021.9554887",https://github.com/TUDelftGeodesy/stmtools,TUDelftGeodesy/stmtools
